entry_id,title,artist,album,playlist_name,playlist_description
6Cot25aoVwLRiCxfTQP0iq,Shir Eres (Lullaby),"Avishai Cohen,Yonathan Avishai",Shir Eres (Lullaby),Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
16qxehcu0BwQ5zqc9uwonF,Reflections,Sona Jobarteh,Motherland - The Score,Japanese Ambient,"Immerse yourself in Japanese-influenced ambient music, blending traditional instruments and modern techniques to create a peaceful, harmonious soundscape."
5xnTBkebmpzEtcCsKrKiEI,Curiosity,Pablo Nouvelle,Atlas Internet Cafe,Loungy Hours,"A groovy, loungy electronic mix for a cosmic, rhythmic journey, blended with ambient textures, perfect for a relaxed afternoon sailing under the sun."
2OchJ52MpXDa2nHWFFlUtK,Christo Redentor,Harvey Mandel,Essential Guitar Masters,Erotic Nature,"Contemporary ambient, experimental electronic, and psychedelic rock merge in this compilation, forming a soundscape that stimulates the senses."
0zC2s1N8QWHjP0Up6XFCI,Last Night,Arooj Aftab,Vulture Prince,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
2ejrspuOvD7KMEVAyR48Ok,green to blue - slowed + reverbed,daniel.mp3,green to blue (slowed + reverbed),Erotic Nature,"Contemporary ambient, experimental electronic, and psychedelic rock merge in this compilation, forming a soundscape that stimulates the senses."
4PFDCcAD6HLvcBa6Pdbwpq,Air,NINZE & OKAXY,Sidereal Times,Intergalactic Flow,"Intergalactic Flow invites you to trust the universe’s rhythm, letting perceptions align with the highest good. Surrendering to life’s flow, we embrace each moment with faith, knowing it guides our evolution."
1oPPTg3wGP4YT5gchTF3QP,Beyond the dream,"Nachur,Isaac Chambers,Prosad Freeman",Cicada Sessions,Erotic Nature,"Contemporary ambient, experimental electronic, and psychedelic rock merge in this compilation, forming a soundscape that stimulates the senses."
1BAVb4kGlDmY94dbUkbvRI,All Shall Be Well,Rameses III,I Could Not Love You More,Delta Dreams,"A soothing blend of delta and theta waves at 432 Hz, perfect for sleep, relaxation, and sound therapy. "
4Le9tAwoDYGTVJuZQ2BxPl,La maison vert,"Zen Baboon,Samuel Lupi",The Green House,Oceanic Feeling,
303s69BgT1HdoUsBbdn84M,My Without Me - Zen Baboon Instrumental Remix,"Zen Baboon,Samuel Lupi",The Green House,Deep Chill,This compilation of psychill and emotive melodies opens a realm where the boundaries of familiarity dissolve into uncharted sonic landscapes. 
2CKqxgWLbl7hpTzLXNX63u,Baby Boombay,"Zen Baboon,Samuel Lupi",The Green House,DNLD V.2,
73sL0PTxS3i9r3gDKrToOj,Weeedz,"Zen Baboon,Samuel Lupi",The Green House,Deep Chill,This compilation of psychill and emotive melodies opens a realm where the boundaries of familiarity dissolve into uncharted sonic landscapes. 
2hSwSRvDqYEe41kUXZh0ve,"Meister der Klangschalen (Tibet): Eine einzigartige Klangschalen-Komposition zur Stärkung von Körper, Geist und Seele.1 - Meister der Klangschalen - Eine einzigartige Klangschalen-Komposition","Heilung mit Klangschalen,Abhamani Ajash",Meister der Klangschalen - Eine einzigartige Klangschalen-Komposition,Silent Dream,"This journey blends shamanic rhythms, mystical vibes, and primal sounds to create a deep, meditative atmosphere for relaxation and inner exploration."
56wVV4YYcQxu4wMEg8EzjR,Remembering,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
"
5fTtgeZyM5LPsgHuplgNue,Understanding Body Messages,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
6xMnHNFLkyGjXph0YD3O4m,The Steady Heart,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
5ywbUhNd3vSAZhmGEcMod7,Carrying Gravity,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Dreams of the Void,"This ethereal curation defies gravity and dissolves time, lifting you into a weightless state and transcending the third dimension with flowing electronic waves."
GMlgWDIGn0XCvv6h6YKqz,The Spine Is Quiet In The Center,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
TVVlKoptkUhQNdO6LOlry,Overflowing,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
"
5wwDuwISv7GkW70i3nPI6E,Expanding Electricity,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Intergalactic Flow,"Intergalactic Flow invites you to trust the universe’s rhythm, letting perceptions align with the highest good. Surrendering to life’s flow, we embrace each moment with faith, knowing it guides our evolution."
6X2A5lKhSpry7Dc9IHigND,Good Old Owl,Niobe,Voodooluba,Celestial Romance,"In a vast universe of infinite possibilities, finding a heart that aligns with ours feels miraculous, a cosmic soundscape evoking the boundless expanse of space and time."
4f3VdumVbMJ2uPs4eYdc9j,Circle 19 - Midori Hirano Rework,"Robot Koch,Foam and Sand,Midori Hirano",Full Circle Reworks,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes."
50DoJo9Rs3WxD205soqR84,Crepuscule Leger,CZ-5000 Sounds & Sequences,CZ-5000 Sounds & Sequences,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
22I58h2l9D1R2gIkIegm2r,Progression,"Franck Zaragoza,Ocoeur",Reversed,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes."
7mbpDtn3rDAQnC9vOEMlXZ,Time to Go,"Franck Zaragoza,Ocoeur",Reversed,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes."
61Vnp1u5RkbzuaqOEwsUpu,Uoon I,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
5MQTP0VuybyOlMoFglxOrK,Uoon II,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
6ZVyBvYKwqKttkdJ3Q4c10,Duoon,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
442L9bur1XvoUL6nfRyHCz,Trioon II,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
4YQaTxbhiW6orjap1UxQUp,Noon,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
6biADGqVApcqSYc1To5QoX,Trioon I,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. "
5Rl7c3jWEuzSLglZdwyfz5,193193 (For Gentle Sine Bells),Chino Yoshio,193193,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
5FoApGgxjYifsc41xnVHAI,Nature's Ratio,Slowly Rolling Camera,Juniper,Slow Splendor,"This delicate compilation blends atmospheric jazz and ethereal electronica, drifting gracefully between the everyday and the sublime."
SRBZGoYamIZg19Oi1TAOA,A Thousand Lights,Slowly Rolling Camera,Juniper,Timeless,"Tune into the quiet depths of trust, where vision is born and the unseen takes shape. Belief turns the invisible into reality, unfolding like a dream."
1n7u3mNJj9QiBW7aqSITpK,At The First Clear Word,Fia Fiell,All In The Same Room,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
2SQt7dVGPXf8KxgOzNQzVg,Au couchant,Flore Laurentienne,8 tableaux,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
2aq2HQgzGobyEvg4ZMdnNw,Big Bang Blues,Breanna Barbara,Big Bang Blues,Timeless,"Tune into the quiet depths of trust, where vision is born and the unseen takes shape. Belief turns the invisible into reality, unfolding like a dream."
Uyw4nyHeV22nviS6Yt4im,Binaural Focus Drone,Sonic Brainwaves,Alpha Stress Reduction,Binaural Waves,"Experience immersive binaural beats that deepen meditation, improve sleep, boost focus, and spark creativity, guiding you into deep relaxation and inspiration."
7KCcriHwjnXIg2ZlzOFGe,Blu Terra,Carlos Maria,Hunchin' All Night,Cosmic Compass,"A soundscape for a graceful dance with reality, embracing life's rhythm through gentle surrender, honoring the natural ebb, flow, and pulse of nature within us."
60q5YdIAvaDvt0ewyWMeqG,Bore & Stroke,Patrick Cowley,Afternooners,Loungy Hours,"A groovy, loungy electronic mix for a cosmic, rhythmic journey, blended with ambient textures, perfect for a relaxed afternoon sailing under the sun."
73lpg8fd3GtV4bhxvrSOo,Call of the Forest,Baka Beyond,Rhythm Tree,Soul Flow,"A laid-back sonic journey capturing the austere beauty of nature, where guitar weaves jazz, soul, trip-hop, and folk influences."
1YNDFccU0geIlnVWm9UyFP,Callen,Derrok,Numa - Fuego Sagrado,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
3ie4GhWhaM67qGxHhwGUeL,dancing,NEIL FRANCES,There is no Neil Frances,Morning Glory,"This relaxed, uplifting compilation weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere."
50YIX1MEApaed3DDWafymj,Deep Sea Green,Thierry David,Zen Pause,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
7m96UITXuZ7hTM3vJ1K9bc,Rain on Me,Thierry David,Zen Pause,Easy Motion,
7Gu1gwoK0LWbJd6NZUZAAA,Deep Water Branches,"Dorisburg,Sebastian Mullaert",That Who Remembers,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
pLxPVj0vPAbRTU7ig8Wt2,Deipkier,Craven Faults,Erratics & Unconformities,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
1cSrkc3eGYmDr1wVO06ZmL,Dreamy,Huey Daze,Opus,Renaissance,"This curation ignites transformation, urging us to envision ourselves beyond the present and embrace a higher, more evolved self."
3RRURbPE6R5BiqgXlGq75A,Drömmens tassemarker,Snufmumriko,"Sekunder, eoner",Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere."
2zaAb3jmHxA1Rvk9RBwijZ,Drops,"Pascal Schumacher, Maxime Delpierre",Drops & Points,Eclectic Zen,"Each note takes us closer to the eternal, each harmony a bridge to the unseen. In music's embrace, we transcend the ordinary, touching the infinite with every beat."
6RV7bNuJRfsz768A4IRrpW,Eagle Eye,Don Cherry,Hear & Now,Electric Horizon,"Electronic music unlocks new dimensions of awareness, soundtracking this generation’s dance to freedom."
20fa2CfDO0WczT6FFwwre0,Eagle Moon,Blended Babies,6,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
4CK1g3XQJSxoJleXMNtqxj,Em Pessoa,Nutia,Raounuor,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease."
8oASmir26fG8IiOjfmdPQ,Entry Mode,DJ Sports,Modern Species,Renaissance,"This curation ignites transformation, urging us to envision ourselves beyond the present and embrace a higher, more evolved self."
7BLpfeZDUJ6kg23Lv5NIgO,Eon,Meredith Monk,On Behalf Of Nature,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
7wTGnQFLtKWxkcpkmg98wm,Fool's Gold,"Jacob Karlzon,Hans Andersson,Jonas Holgersson",Magic Moments 6 (In the Spirit of Jazz),Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
3ImLVQum9tZ22cgYvUwnIp,Forget Me Not,St Germain,St Germain,Electric Horizon,"Electronic music unlocks new dimensions of awareness, soundtracking this generation’s dance to freedom."
2qbS8SL9gcAQAXBuNtpb87,Green Is Here,Ray Lynch,The Sky Of Mind,Cosmic Compass,"A soundscape for a graceful dance with reality, embracing life's rhythm through gentle surrender, honoring the natural ebb, flow, and pulse of nature within us."
32ZSjnZoOlVfzJWFcJWT9W,Greener,FKJ,V I N C E N T,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. "
4YzkLNCLZzXOOME4MIuIuU,Way Out,FKJ,V I N C E N T,Mystic Love,"Love in all its forms serves as the catalyst for our spiritual metamorphosis, a force that purifies, elevates, and guides us toward a higher state of being."
1hUPzMcuiy8iD9oope5Nei,In Praise Of Dreams,Jan Garbarek,In Praise Of Dreams,Renaissance,"This curation ignites transformation, urging us to envision ourselves beyond the present and embrace a higher, more evolved self."
1iZoQz4m4DOmA7L30qRCPj,Atlántico,Los Océanos,Azulina,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
7LtFls0OEtw7GroZFVhDWV,Índico,Los Océanos,Azulina,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration."
6Wxz0ND0Zi6qyGGWmpQw8D,It's Getting Damp,Manos Milonakis,The Seagull,Electric Horizon,"Electronic music unlocks new dimensions of awareness, soundtracking this generation’s dance to freedom."
