entry_id,title,artist,album,playlist_name,playlist_description,audio_key,duration
2hSwSRvDqYEe41kUXZh0ve,"Meister der Klangschalen (Tibet): Eine einzigartige Klangschalen-Komposition zur Stärkung von Körper, Geist und Seele.1 - Meister der Klangschalen - Eine einzigartige Klangschalen-Komposition","Heilung mit Klangschalen,Abhamani Ajash",Meister der Klangschalen - Eine einzigartige Klangschalen-Komposition,Silent Dream,"This journey blends shamanic rhythms, mystical vibes, and primal sounds to create a deep, meditative atmosphere for relaxation and inner exploration.","catalog.app/Meister der Klangschalen (Tibet)_ Eine einzigartige Klangschalen-Komposition zur Stärkung von Körper, Geist und Seele.1 - Meister der Klangschalen - Eine einzigartige Klangschalen-Komposition.mp3",3:05
56wVV4YYcQxu4wMEg8EzjR,Remembering,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
",catalog.app/Remembering.mp3,5:52
5fTtgeZyM5LPsgHuplgNue,Understanding Body Messages,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Understanding Body Messages.mp3,1:07
6xMnHNFLkyGjXph0YD3O4m,The Steady Heart,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/The Steady Heart.mp3,5:39
5ywbUhNd3vSAZhmGEcMod7,Carrying Gravity,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Dreams of the Void,"A luminous journey through transcendent ambient and modular synth meditations—cosmic, serene, and deeply immersive.",catalog.app/Carrying Gravity.mp3,7:04
GMlgWDIGn0XCvv6h6YKqz,The Spine Is Quiet In The Center,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/The Spine Is Quiet In The Center.mp3,5:11
TVVlKoptkUhQNdO6LOlry,Overflowing,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Enchanted Gardens,"A lush tapestry of textured sound and gentle melodies, weaving avant-garde electronics with astral tones, designed to support both guided and solo psilocybin journeys.
",catalog.app/Overflowing.mp3,0:28
5wwDuwISv7GkW70i3nPI6E,Expanding Electricity,"Kaitlyn Aurelia Smith, Suzanne Ciani",The Mosaic of Transformation,Intergalactic Flow,"Intergalactic Flow invites you to trust the universe’s rhythm, letting perceptions align with the highest good. Surrendering to life’s flow, we embrace each moment with faith, knowing it guides our evolution.",catalog.app/Expanding Electricity.mp3,10:36
6X2A5lKhSpry7Dc9IHigND,Good Old Owl,Niobe,Voodooluba,Celestial Romance,"In a vast universe of infinite possibilities, finding a heart that aligns with ours feels miraculous, a cosmic soundscape evoking the boundless expanse of space and time.",catalog.app/Good Old Owl.flac,1:42
4f3VdumVbMJ2uPs4eYdc9j,Circle 19 - Midori Hirano Rework,"Robot Koch,Foam and Sand,Midori Hirano",Full Circle Reworks,Existential Nostalgia,"Take a sonic journey through dark ambient tones, emotive classical music, minimalist electronics, and experimental soundscapes. This compilation evokes life's paths and deep emotions in a melancholic blend of styles.",catalog.app/Circle 19 - Midori Hirano Rework.flac,3:07
50DoJo9Rs3WxD205soqR84,Crepuscule Leger,CZ-5000 Sounds & Sequences,CZ-5000 Sounds & Sequences,Dreams & Bliss,"Fusing electronic textures with traditional instruments and western melodies, this compilation creates a deeply spiritual and cinematic atmosphere.",catalog.app/Crepuscule Leger.flac,6:49
22I58h2l9D1R2gIkIegm2r,Progression,"Franck Zaragoza,Ocoeur",Reversed,Existential Nostalgia,"Take a sonic journey through dark ambient tones, emotive classical music, minimalist electronics, and experimental soundscapes. This compilation evokes life's paths and deep emotions in a melancholic blend of styles.",catalog.app/Progression.flac,6:02
7mbpDtn3rDAQnC9vOEMlXZ,Time to Go,"Franck Zaragoza,Ocoeur",Reversed,Graceful Waltz,"Minimalist, introspective, and immersive, featuring lush, dreamlike, cinematic soundscapes.",catalog.app/Time to Go.flac,3:51
61Vnp1u5RkbzuaqOEwsUpu,Uoon I,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Uoon I.mp3,13:51
5MQTP0VuybyOlMoFglxOrK,Uoon II,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Uoon II.mp3,9:40
6ZVyBvYKwqKttkdJ3Q4c10,Duoon,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Duoon.mp3,5:46
442L9bur1XvoUL6nfRyHCz,Trioon II,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Trioon II.mp3,9:57
4YQaTxbhiW6orjap1UxQUp,Noon,Alva Noto,Vrioon,Experimental ,"An experimental ambient soundbath, blending doom, metal, and electronic aesthetics with minimal, classical, and progressive tones. ",catalog.app/Noon.flac,10:13
6biADGqVApcqSYc1To5QoX,Trioon I,Alva Noto,Vrioon,Unwind,"This cinematic and expansive blend fuses saxophone, experimental piano, and orchestral strings to evoke inspiration and the splendor of nature.",catalog.app/Trioon I.mp3,5:08
5Rl7c3jWEuzSLglZdwyfz5,193193 (For Gentle Sine Bells),Chino Yoshio,193193,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/193193 (For Gentle Sine Bells).flac,1:34
5FoApGgxjYifsc41xnVHAI,Nature's Ratio,Slowly Rolling Camera,Juniper,Slow Splendor,"This delicate compilation blends atmospheric jazz and ethereal electronica, drifting gracefully between the everyday and the sublime.",catalog.app/Nature's Ratio.flac,1:57
SRBZGoYamIZg19Oi1TAOA,A Thousand Lights,Slowly Rolling Camera,Juniper,Sunrays,"Never forget that you are a living miracle of chance, brimming with echoes of the impossible.",catalog.app/A Thousand Lights.mp3,2:47
1n7u3mNJj9QiBW7aqSITpK,At The First Clear Word,Fia Fiell,All In The Same Room,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/At The First Clear Word.flac,6:32
2SQt7dVGPXf8KxgOzNQzVg,Au couchant,Flore Laurentienne,8 tableaux,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/Au couchant.flac,5:44
2aq2HQgzGobyEvg4ZMdnNw,Big Bang Blues,Breanna Barbara,Big Bang Blues,Timeless,"A refined blend of ambient jazz and modern classical minimalism, layered with atmospheric textures, spacious, elegant, and quietly emotional.",catalog.app/Big Bang Blues.flac,4:33
Uyw4nyHeV22nviS6Yt4im,Binaural Focus Drone,Sonic Brainwaves,Alpha Stress Reduction,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/Binaural Focus Drone.flac,3:35
7KCcriHwjnXIg2ZlzOFGe,Blu Terra,Carlos Maria,Hunchin' All Night,Cosmic Compass,"This selection sits in a spiritual / cosmic ambient space, blending new age synthesis, early electronic minimalism, sacred jazz, and mystical soundscapes.",catalog.app/Blu Terra.flac,7:01
60q5YdIAvaDvt0ewyWMeqG,Bore & Stroke,Patrick Cowley,Afternooners,Cosmic Satin,"A velvety, provocative fusion of retro-exotica, operatic ambient, and nocturnal soul. It drifts from sultry mid-century lounge to the visceral, carnal pulse of high-art electronica.",catalog.app/Bore & Stroke.flac,8:29
73lpg8fd3GtV4bhxvrSOo,Call of the Forest,Baka Beyond,Rhythm Tree,Transition,"By embracing the feelings that align with our deepest truths, we unlock the power to manifest what we believe is possible. ",catalog.app/Call of the Forest.flac,1:05
1YNDFccU0geIlnVWm9UyFP,Callen,Derrok,Numa - Fuego Sagrado,Samanke,"This playlist is a sun-drenched blend of global soul and cinematic chill, shifting from earthy tribal rhythms to lush, orchestral-electronic horizons.
",catalog.app/Callen.flac,7:51
3ie4GhWhaM67qGxHhwGUeL,dancing,NEIL FRANCES,There is no Neil Frances,Morning Glory,"This relaxed, uplifting compilation weaves soulful sounds into a vibrant tapestry, creating a peaceful yet energizing atmosphere.",catalog.app/dancing.flac,2:54
50YIX1MEApaed3DDWafymj,Deep Sea Green,Thierry David,Zen Pause,On the beach,"A salt-crusted, provocative escape, fusing vintage yacht-rock, Afro-Libyan disco, and kitsch-cool exotica. It drifts from the languid, golden-hour grit of Neil Young to the sultry, carnal pulse of modern Poolside.
",catalog.app/Deep Sea Green.flac,4:41
7m96UITXuZ7hTM3vJ1K9bc,Rain on Me,Thierry David,Zen Pause,Zumurud,"This playlist is a sophisticated blend of Silk Road tradition and modern lounge, weaving together ancient Middle Eastern instruments with deep, rhythmic electronic pulses.",catalog.app/Rain on Me.flac,5:51
7Gu1gwoK0LWbJd6NZUZAAA,Deep Water Branches,"Dorisburg,Sebastian Mullaert",That Who Remembers,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/Deep Water Branches.flac,3:58
pLxPVj0vPAbRTU7ig8Wt2,Deipkier,Craven Faults,Erratics & Unconformities,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/Deipkier.flac,7:55
1cSrkc3eGYmDr1wVO06ZmL,Dreamy,Huey Daze,Opus,Renaissance,"This curation ignites transformation, urging us to envision ourselves beyond the present and embrace a higher, more evolved self.",catalog.app/Dreamy.flac,1:35
3RRURbPE6R5BiqgXlGq75A,Drömmens tassemarker,Snufmumriko,"Sekunder, eoner",Celestial Romance,"In a vast universe of infinite possibilities, finding a heart that aligns with ours feels miraculous, a cosmic soundscape evoking the boundless expanse of space and time.",catalog.app/Drömmens tassemarker.mp3,8:33
2zaAb3jmHxA1Rvk9RBwijZ,Drops,"Pascal Schumacher, Maxime Delpierre",Drops & Points,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.",catalog.app/Drops.flac,5:33
6RV7bNuJRfsz768A4IRrpW,Eagle Eye,Don Cherry,Hear & Now,Transition,"By embracing the feelings that align with our deepest truths, we unlock the power to manifest what we believe is possible. ",catalog.app/Eagle Eye.flac,0:53
20fa2CfDO0WczT6FFwwre0,Eagle Moon,Blended Babies,6,Cosmic Satin,"A velvety, provocative fusion of retro-exotica, operatic ambient, and nocturnal soul. It drifts from sultry mid-century lounge to the visceral, carnal pulse of high-art electronica.",catalog.app/Eagle Moon.flac,3:45
4CK1g3XQJSxoJleXMNtqxj,Em Pessoa,Nutia,Raounuor,Cosmic Smooth,"This eclectic collection of shimmering soundscapes blends psychedelia, ambient textures, and dreamy tones to inspire flow and ease.",catalog.app/Em Pessoa.flac,6:52
8oASmir26fG8IiOjfmdPQ,Entry Mode,DJ Sports,Modern Species,Ambient Odyssey,"A soundscape of timeless and contemporary ambient and new-age music, designed to calm the mind and lift the spirit.",catalog.app/Entry Mode.flac,4:58
7BLpfeZDUJ6kg23Lv5NIgO,Eon,Meredith Monk,On Behalf Of Nature,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/Eon.flac,2:55
7wTGnQFLtKWxkcpkmg98wm,Fool's Gold,"Jacob Karlzon,Hans Andersson,Jonas Holgersson",Magic Moments 6 (In the Spirit of Jazz),Mystic Love,"This selection blends spiritual downtempo, psychedelic soul, ambient jazz, and cosmic textures, balancing groove and transcendence.",catalog.app/Fool's Gold.flac,3:44
3ImLVQum9tZ22cgYvUwnIp,Forget Me Not,St Germain,St Germain,Samanke,"This playlist is a sun-drenched blend of global soul and cinematic chill, shifting from earthy tribal rhythms to lush, orchestral-electronic horizons.
",catalog.app/Forget Me Not.flac,5:44
2qbS8SL9gcAQAXBuNtpb87,Green Is Here,Ray Lynch,The Sky Of Mind,Cosmic Compass,"This selection sits in a spiritual / cosmic ambient space, blending new age synthesis, early electronic minimalism, sacred jazz, and mystical soundscapes.",catalog.app/Green Is Here.flac,5:45
32ZSjnZoOlVfzJWFcJWT9W,Greener,FKJ,V I N C E N T,Fleeting Moments,"The world around us is a mirror reflecting our inner state. The power to change the world we see lies within us, in how we choose to perceive and engage with the life unfolding before us. ",catalog.app/Greener.flac,3:54
4YzkLNCLZzXOOME4MIuIuU,Way Out,FKJ,V I N C E N T,Mystic Love,"This selection blends spiritual downtempo, psychedelic soul, ambient jazz, and cosmic textures, balancing groove and transcendence.",catalog.app/Way Out.flac,3:20
1hUPzMcuiy8iD9oope5Nei,In Praise Of Dreams,Jan Garbarek,In Praise Of Dreams,Morning Alchemy,"Begin your day with a smooth and expansive serenade featuring a blend of ambient, blues, gospel, and experimental sounds. ",catalog.app/In Praise Of Dreams.flac,5:21
1iZoQz4m4DOmA7L30qRCPj,Atlántico,Los Océanos,Azulina,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",,3:50
7LtFls0OEtw7GroZFVhDWV,Índico,Los Océanos,Azulina,Lucid Dreaming,"This journey is a contemplative, ethereal compilation that unfolds at a meditative pace, featuring hypnotic melodies and immersive sound textures.",,3:09
6Wxz0ND0Zi6qyGGWmpQw8D,It's Getting Damp,Manos Milonakis,The Seagull,Eclectic Zen,"Each note takes us closer to the eternal, each harmony a bridge to the unseen. In music's embrace, we transcend the ordinary, touching the infinite with every beat.",catalog.app/It's Getting Damp.flac,2:01
3HgCscDSiFHB8YnJUZWKrk,Jang Mo,Gavin Froome,Button-Down Beats,Inhale,"This selection leans into deep, meditative ambient with mystical and minimal electronic textures, occasionally touching psychedelic and ritualistic atmospheres.",catalog.app/Jang Mo.flac,6:09
7iAKUkHS9GOYZNBEghmud5,King,David Terranova,Trust,Insight,"This selection blends ambient, dream-pop, cinematic electronica, and desert-tinged guitar, music that feels immersive, atmospheric, and emotionally reflective, with a slow, hypnotic flow.",catalog.app/King.flac,5:55
76tVkURRGxMLx9E9iveZ6o,knowledge,Gian Marco Castro,to find dawn into dusk,Cosmic Focus,"Let sound guide your attention to what matters most. A compilation designed to enhance focus, clarity, and concentration.",catalog.app/knowledge.flac,4:59
2y2Byvo5vqSRa1BikMnjN4,Komadori,Fabio Caramuru,EcoMúsica | Aves,Cosmic Compass,"This selection sits in a spiritual / cosmic ambient space, blending new age synthesis, early electronic minimalism, sacred jazz, and mystical soundscapes.",catalog.app/Komadori.flac,3:30
57N3mvHIytttrBlOUqHohm,Lac,Zimmer,Amour,Looking through,"A dreamy blend of ambient electronica and melodic downtempo—immersive, atmospheric, and gently hypnotic.",catalog.app/Lac.flac,5:18
2CcA7D0K3bafe3EM0JaRwX,Landing,Zimmer,Zimmer,Electric Horizon,"Electronic music unlocks new dimensions of awareness, soundtracking this generation’s dance to freedom.",catalog.app/Landing.flac,4:09
