themes,primary_genre,secondary_genres,style_tags,mood_keywords,search_keywords,energy_level,summary,track_id,combined_tags
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.9}}",Ambient,"['Experimental', 'Downtempo']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Valentin Stip', 'Nwia', 'Ambient', 'Hypnotic', 'Space Journey']",0.3,"Nwia is an immersive ambient track by Valentin Stip that takes listeners on a hypnotic journey through sonic textures, transitioning from deep darkness to radiant light, creating a magical space experience.",5rowfgtOSTV0pnE1G3I5q1,ambient experimental downtempo hypnotic textural atmospheric layered organic meditative serene contemplative expansive dreamlike valentin stip nwia ambient hypnotic space journey
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Dark Ambient', 'Psychedelic Ambient']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene']","['Rob Lewis', 'Roots', 'Ambient', 'Hypnotic Journey', 'Sonic Textures']",0.3,"An immersive journey through sound, 'Roots' by Rob Lewis blends deep, dark textures with radiant light, creating a hypnotic and magical space experience.",1zJLdL96QCM7mAsdy2WVaU,ambient dark ambient psychedelic ambient hypnotic textural atmospheric layered organic meditative expansive dreamlike contemplative serene rob lewis roots ambient hypnotic journey sonic textures
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.9}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Meditative', 'Drone']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Tranquil', 'Expansive', 'Dreamlike', 'Reflective', 'Grounding']","['Meditation', 'Yoga', 'Tranquility', 'Ancient Sounds', 'Soulful Melodies']",0.2,"Sea of Oms is a tranquil blend of ancient sounds and soulful melodies, perfect for meditation, yoga, and other mindful practices, creating a serene and grounding atmosphere.",3rtcvDbtbdYFgd0S45LYzp,ambient meditative drone hypnotic textural atmospheric layered organic meditative serene contemplative tranquil expansive dreamlike reflective grounding meditation yoga tranquility ancient sounds soulful melodies
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Meditative', 'Chant']","['Spacious', 'Melodic', 'Textural', 'Atmospheric', 'Hypnotic']","['Serene', 'Meditative', 'Contemplative', 'Gentle', 'Reflective', 'Sacred', 'Grounding', 'Peaceful']","['Deva Premal', 'Moola Mantra', 'Ambient Music', 'Meditation Music', 'Mindful Activities']",0.2,"'Incantation' by Deva Premal is a spacious and melodic ambient track that serves as an ideal backdrop for serene moments and gentle, mindful activities, evoking a sense of peace and reflection.",7DNELVkIfnvNWZlIMyxf0m,ambient meditative chant spacious melodic textural atmospheric hypnotic serene meditative contemplative gentle reflective sacred grounding peaceful deva premal moola mantra ambient music meditation music mindful activities
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': True, 'confidence': 0.9}}",Electronic,"['Downtempo', 'Psychedelic Ambient']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene']","['Hypnotic Journey', 'Sonic Textures', 'Space Ambient', 'Deep Listening', 'Magical Soundscape']",0.4,"An immersive remix that guides listeners through a transformative sonic journey, blending deep textures and radiant soundscapes, evoking a sense of magic and exploration.",28f11zKb73DcNzZwMBZ7tV,electronic downtempo psychedelic ambient hypnotic textural atmospheric layered organic meditative expansive dreamlike contemplative serene hypnotic journey sonic textures space ambient deep listening magical soundscape
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.9}}",Ambient,"['Drone', 'Psychedelic Ambient']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene', 'Transcendent', 'Ethereal', 'Magical']","['Buckethead', 'Ambient', 'Big Sur Moon', 'Colma', 'Hypnotic Journey']",0.3,"Big Sur Moon is an immersive ambient track by Buckethead, blending rich sonic textures that guide listeners through a transformative journey from darkness to light, evoking a sense of magic and introspection.",7JpRRKbSA12HJNH169fsXQ,ambient drone psychedelic ambient hypnotic textural atmospheric layered organic meditative expansive dreamlike contemplative serene transcendent ethereal magical buckethead ambient big sur moon colma hypnotic journey
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Neoclassical,"['Cinematic', 'Orchestral']","['Textural', 'Atmospheric', 'Layered', 'Organic', 'Melodic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Inspiring', 'Reflective', 'Elegant', 'Graceful']","['Bach', 'Cello', 'Classical', 'Yo-Yo Ma', 'Neoclassical', 'Meditation', 'Unwind', 'Relaxation']",0.3,"A serene and meditative interpretation of Bach's Cello Suite No. 1, featuring Yo-Yo Ma's expressive playing that evokes a sense of calm and introspection.",5VUAziDWXjqmJYd8ObuSWD,neoclassical cinematic orchestral textural atmospheric layered organic melodic meditative serene contemplative expansive inspiring reflective elegant graceful bach cello classical yo-yo ma neoclassical meditation unwind relaxation
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Electronic,"['Ambient', 'Psychedelic Ambient']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene', 'Transcendent']","['Octo Octa', 'Who I Will Become', 'Between Two Selves', ""Hero's Journey"", 'Hypnotic Journey']",0.4,"An immersive sonic journey that transitions from deep darkness to radiant light, blending hypnotic textures and creating a magical space experience.",1hcRcvpr6fpQNySD81NVgl,electronic ambient psychedelic ambient hypnotic textural atmospheric layered organic meditative expansive dreamlike contemplative serene transcendent octo octa who i will become between two selves hero's journey hypnotic journey
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.6}}",Ambient,"['Drone', 'Textural']","['Spacious', 'Melodic', 'Atmospheric', 'Layered', 'Hypnotic']","['Serene', 'Meditative', 'Contemplative', 'Gentle', 'Reflective', 'Calm', 'Peaceful', 'Transcendent']","['Ambient', 'Mindful', 'Meditation', 'Background Music', 'Serenity']",0.2,"Seven Lights is a spacious and melodic ambient track by Sergey Cheremisinov, perfect for creating serene moments and supporting gentle, mindful activities.",2jp6B9q5h1pL8PeHdIoTnS,ambient drone textural spacious melodic atmospheric layered hypnotic serene meditative contemplative gentle reflective calm peaceful transcendent ambient mindful meditation background music serenity
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Psychedelic,"['Psychedelic Rock', 'Experimental']","['Hypnotic', 'Layered', 'Textural', 'Organic', 'Repetitive']","['Contemplative', 'Expansive', 'Dreamlike', 'Meditative', 'Serene']","['Naxatras', ""Shiva's Dance"", 'Psychedelic', 'Meditation', 'Relaxation', 'Instrumental', 'Trance', 'Ambient']",0.4,"Shiva's Dance by Naxatras is a hypnotic and expansive track that blends psychedelic rock elements with a meditative atmosphere, inviting listeners into a contemplative space through its layered textures and organic soundscapes.",3TCgFQT6r2SShZcYGPMJ0P,psychedelic psychedelic rock experimental hypnotic layered textural organic repetitive contemplative expansive dreamlike meditative serene naxatras shiva's dance psychedelic meditation relaxation instrumental trance ambient
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Downtempo,"['Lounge', 'Chillout']","['Melancholic', 'Lounge-inspired', 'Danceable', 'Textural', 'Atmospheric']","['Emotional', 'Reflective', 'Contemplative', 'Serene', 'Introspective', 'Dreamy', 'Hypnotic']","['Electronic', 'Chill', 'Lounge', 'Melancholic', 'Ambient']",0.4,"'Slug' by Skekz is an electronic track that blends danceable lounge-inspired beats with melancholic chord progressions, creating a subtle and emotional soundscape perfect for reflective moments.",7fARGL9NvG72g7hylfAbKR,downtempo lounge chillout melancholic lounge-inspired danceable textural atmospheric emotional reflective contemplative serene introspective dreamy hypnotic electronic chill lounge melancholic ambient
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': True, 'confidence': 0.7}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Dream', 'Soundscape']",0.2,"'Sunrise' by Skekz invites listeners into a tranquil space, where trust and vision intertwine, creating an ethereal soundscape that unfolds like a dream.",Uv5bsQ8Bnsg5To6w95s9S,ambient downtempo experimental atmospheric textural layered hypnotic organic meditative serene contemplative expansive dreamlike ambient meditation relaxation dream soundscape
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Experimental']","['Textural', 'Atmospheric', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Contemplative', 'Serene', 'Expansive', 'Dreamlike']","['Ambient', 'Meditation', 'Relaxation', 'Soundscape', 'Cosmic']",0.3,"Mythos by Skekz is an ambient track that weaves together eclectic sounds to create a serene soundscape, inviting listeners to find harmony and divine order amidst the chaos of everyday life.",6GhZ4SNhZhTFi0lYJAvhqK,ambient downtempo experimental textural atmospheric layered hypnotic organic meditative contemplative serene expansive dreamlike ambient meditation relaxation soundscape cosmic
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': True, 'confidence': 0.8}}",Ambient,"['Psychedelic Ambient', 'Experimental']","['Hypnotic', 'Textural', 'Atmospheric', 'Layered', 'Organic']","['Meditative', 'Expansive', 'Dreamlike', 'Contemplative', 'Serene']","['Space Journey', 'Sonic Textures', 'Hypnotic Ambient', 'Meditative Music', 'Psychedelic Soundscape']",0.3,"An immersive track that takes listeners on a magical space journey, blending deep sonic textures that transition from darkness to light, creating a hypnotic and expansive atmosphere.",1am6zysfNIDGUlth8PIrMb,ambient psychedelic ambient experimental hypnotic textural atmospheric layered organic meditative expansive dreamlike contemplative serene space journey sonic textures hypnotic ambient meditative music psychedelic soundscape
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': True, 'confidence': 0.8}}",Electronic,"['Ambient', 'Experimental']","['Hypnotic', 'Atmospheric', 'Textural', 'Layered', 'Repetitive']","['Transformative', 'Expansive', 'Contemplative', 'Dreamlike', 'Serene', 'Evolving', 'Meditative']","['Skekz', 'Criterion', 'Electronic', 'Ambient', 'Experimental', 'Transformative', 'Meditative', 'Hypnotic']",0.4,"'Criterion' by Skekz is an evocative electronic track that invites listeners into a transformative auditory experience, blending hypnotic rhythms and atmospheric textures to inspire a sense of expansion and self-discovery.",79WM6y5KreDLEJilWmQYCc,electronic ambient experimental hypnotic atmospheric textural layered repetitive transformative expansive contemplative dreamlike serene evolving meditative skekz criterion electronic ambient experimental transformative meditative hypnotic
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Electronic,"['Downtempo', 'Ambient']","['Groovy', 'Textural', 'Atmospheric', 'Layered', 'Rhythmic']","['Relaxed', 'Cosmic', 'Serene', 'Meditative', 'Contemplative']","['8-Bit Cloud', 'Skekz', 'Bokeh', 'Loungy Hours', 'Electronic Mix']",0.4,"8-Bit Cloud is a groovy, loungy electronic track that blends ambient textures for a cosmic, rhythmic journey, ideal for relaxed afternoons.",255AwuDY4yyilUJEctIMmG,electronic downtempo ambient groovy textural atmospheric layered rhythmic relaxed cosmic serene meditative contemplative 8-bit cloud skekz bokeh loungy hours electronic mix
"{'flow': {'assigned': True, 'confidence': 0.7}, 'ritual': {'assigned': True, 'confidence': 0.6}, 'expanded_state': {'assigned': False, 'confidence': 0.2}}",Electronic,"['Downtempo', 'Ambient']","['Groovy', 'Textural', 'Atmospheric', 'Layered', 'Rhythmic']","['Relaxed', 'Cosmic', 'Serene', 'Contemplative', 'Dreamlike']","['Gidge', 'Dusk', 'Autumn Bells', 'Loungy Hours', 'Electronic', 'Ambient', 'Chill', 'Groovy']",0.4,"Dusk is a groovy, loungy electronic track by Gidge, featuring ambient textures that create a cosmic, rhythmic journey, ideal for a relaxed afternoon sailing under the sun.",1KF0ssDWf1EGiwUoZmAQTf,electronic downtempo ambient groovy textural atmospheric layered rhythmic relaxed cosmic serene contemplative dreamlike gidge dusk autumn bells loungy hours electronic ambient chill groovy
"{'flow': {'assigned': False, 'confidence': 0.2}, 'ritual': {'assigned': True, 'confidence': 0.8}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Experimental']","['Atmospheric', 'Textural', 'Layered', 'Hypnotic', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Dreamlike', 'Introspective', 'Ethereal', 'Tranquil']","['Gidge', 'I Fell In Love', 'Autumn Bells', 'Ambient', 'Slow Burn', 'Meditation', 'Relaxation', 'Chill']",0.2,"I Fell In Love by Gidge is an ambient track that envelops the listener in a serene and contemplative soundscape, perfect for reflective moments or meditative practices.",5pTMOLn8SRTkQoWRKpj1DP,ambient downtempo experimental atmospheric textural layered hypnotic organic meditative serene contemplative dreamlike introspective ethereal tranquil gidge i fell in love autumn bells ambient slow burn meditation relaxation chill
"{'flow': {'assigned': True, 'confidence': 0.8}, 'ritual': {'assigned': True, 'confidence': 0.7}, 'expanded_state': {'assigned': False, 'confidence': 0.3}}",Ambient,"['Downtempo', 'Electronic']","['Hypnotic', 'Atmospheric', 'Textural', 'Layered', 'Organic']","['Meditative', 'Serene', 'Contemplative', 'Expansive', 'Dreamlike']","['Gidge', 'New Light', 'Ambient', 'Intergalactic Flow', 'Meditation', 'Relaxation', 'Electronic', 'Downtempo']",0.3,"'New Light' by Gidge is an ambient track that invites listeners to surrender to the universe's rhythm, creating a serene and contemplative atmosphere perfect for meditation and reflection.",6rhPrusZM2PJwJe9o2yDOt,ambient downtempo electronic hypnotic atmospheric textural layered organic meditative serene contemplative expansive dreamlike gidge new light ambient intergalactic flow meditation relaxation electronic downtempo
